url,status_code
"https://medialib.naturalis.nl/file/id/ZMA.INS.5160377_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5160378_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5160379_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5160380_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5160381_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5160382_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5160383_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5160384_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5163114_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5163118_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5157206_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5160385_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5160386_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5160387_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5160388_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5167643_2/format/large",404
